@relation localsubcellular
@attribute A numeric
@attribute R numeric
@attribute N numeric
@attribute D numeric
@attribute C numeric
@attribute Q numeric
@attribute E numeric
@attribute G numeric
@attribute H numeric
@attribute I numeric
@attribute L numeric
@attribute K numeric
@attribute M numeric
@attribute F numeric
@attribute P numeric
@attribute S numeric
@attribute T numeric
@attribute W numeric
@attribute Y numeric
@attribute V numeric
@attribute BASIC numeric
@attribute ACID numeric
@attribute POLAR numeric
@attribute NONPOLAR numeric
@attribute CHAM830103 numeric
@attribute CHAM830104 numeric
@attribute CHAM830105 numeric
@attribute FAUJ880111 numeric
@attribute MONM990201 numeric
@attribute MONM990101 numeric
@attribute BEGF750101 numeric
@attribute BROC820102 numeric
@attribute FAUJ880112 numeric
@attribute GEIM800103 numeric
@attribute GEIM800105 numeric
@attribute LEWP710101 numeric
@attribute NAKH900102 numeric
@attribute NAKH900108 numeric
@attribute OOBM850104 numeric
@attribute PALJ810115 numeric
@attribute PONP800106 numeric
@attribute QIAN880116 numeric
@attribute RICJ880107 numeric
@attribute ROBB760111 numeric
@attribute ROSM880103 numeric
@attribute VENT840101 numeric
@attribute AURR980101 numeric
@attribute AURR980105 numeric
@attribute AURR980118 numeric
@attribute ZHOH040103 numeric
@attribute INIBASIC numeric
@attribute INIACID numeric
@attribute INIPOLAR numeric
@attribute ININONPOLAR numeric
@attribute INICHAM830103 numeric
@attribute INICHAM830104 numeric
@attribute INICHAM830105 numeric
@attribute INIFAUJ880111 numeric
@attribute INIMONM990201 numeric
@attribute INIMONM990101 numeric
@attribute INIBEGF750101 numeric
@attribute INIBROC820102 numeric
@attribute INIFAUJ880112 numeric
@attribute INIGEIM800103 numeric
@attribute INIGEIM800105 numeric
@attribute INILEWP710101 numeric
@attribute ININAKH900102 numeric
@attribute ININAKH900108 numeric
@attribute INIOOBM850104 numeric
@attribute INIPALJ810115 numeric
@attribute INIPONP800106 numeric
@attribute INIQIAN880116 numeric
@attribute INIRICJ880107 numeric
@attribute INIROBB760111 numeric
@attribute INIROSM880103 numeric
@attribute INIVENT840101 numeric
@attribute INIAURR980101 numeric
@attribute INIAURR980105 numeric
@attribute INIAURR980118 numeric
@attribute INIZHOH040103 numeric
@attribute ENDBASIC numeric
@attribute ENDACID numeric
@attribute ENDPOLAR numeric
@attribute ENDNONPOLAR numeric
@attribute ENDCHAM830103 numeric
@attribute ENDCHAM830104 numeric
@attribute ENDCHAM830105 numeric
@attribute ENDFAUJ880111 numeric
@attribute ENDMONM990201 numeric
@attribute ENDMONM990101 numeric
@attribute ENDBEGF750101 numeric
@attribute ENDBROC820102 numeric
@attribute ENDFAUJ880112 numeric
@attribute ENDGEIM800103 numeric
@attribute ENDGEIM800105 numeric
@attribute ENDLEWP710101 numeric
@attribute ENDNAKH900102 numeric
@attribute ENDNAKH900108 numeric
@attribute ENDOOBM850104 numeric
@attribute ENDPALJ810115 numeric
@attribute ENDPONP800106 numeric
@attribute ENDQIAN880116 numeric
@attribute ENDRICJ880107 numeric
@attribute ENDROBB760111 numeric
@attribute ENDROSM880103 numeric
@attribute ENDVENT840101 numeric
@attribute ENDAURR980101 numeric
@attribute ENDAURR980105 numeric
@attribute ENDAURR980118 numeric
@attribute ENDZHOH040103 numeric
@attribute MIDBASIC numeric
@attribute MIDACID numeric
@attribute MIDPOLAR numeric
@attribute MIDNONPOLAR numeric
@attribute MIDCHAM830103 numeric
@attribute MIDCHAM830104 numeric
@attribute MIDCHAM830105 numeric
@attribute MIDFAUJ880111 numeric
@attribute MIDMONM990201 numeric
@attribute MIDMONM990101 numeric
@attribute MIDBEGF750101 numeric
@attribute MIDBROC820102 numeric
@attribute MIDFAUJ880112 numeric
@attribute MIDGEIM800103 numeric
@attribute MIDGEIM800105 numeric
@attribute MIDLEWP710101 numeric
@attribute MIDNAKH900102 numeric
@attribute MIDNAKH900108 numeric
@attribute MIDOOBM850104 numeric
@attribute MIDPALJ810115 numeric
@attribute MIDPONP800106 numeric
@attribute MIDQIAN880116 numeric
@attribute MIDRICJ880107 numeric
@attribute MIDROBB760111 numeric
@attribute MIDROSM880103 numeric
@attribute MIDVENT840101 numeric
@attribute MIDAURR980101 numeric
@attribute MIDAURR980105 numeric
@attribute MIDAURR980118 numeric
@attribute MIDZHOH040103 numeric

@attribute class {SECRETED,NON-SECRETED}
@data
25,14,79,43,10,40,36,28,16,81,91,78,11,52,24,57,47,5,19,50,108.0,79.0,280.0,339.0,907.0,656.0,273.5,108.0,747.19995,804.50006,476.93997,2550.5999,79.0,854.9699,813.13,252.56998,2182.73,244.62,-2240.03,742.45,9472.689,-62.52,833.80005,-281.3,482.4,298.0,795.08997,796.18005,821.6899,10698.1,4.0,5.0,12.0,19.0,45.0,33.0,16.0,4.0,35.100002,38.9,24.999998,140.8,5.0,44.0,40.46,12.009999,108.59,10.570001,-141.81999,34.920002,478.90997,-3.3999996,43.7,-8.4,22.4,15.0,40.349995,39.0,41.6,531.7999,9.0,6.0,22.0,23.0,72.0,56.0,23.5,9.0,56.699997,60.4,36.620003,194.10002,6.0,67.36,60.16,18.2,163.77998,19.300001,-207.59,54.47,700.5599,-5.2700005,64.6,-19.8,37.699997,22.0,58.780003,59.289993,61.919994,789.2,40.0,27.0,97.0,104.0,308.0,204.0,93.5,40.0,248.50002,265.90002,156.01,759.4,27.0,278.49002,272.44998,84.770004,731.37,59.450005,-778.46,244.95001,3128.14,-16.29,269.7,-40.200005,155.1,91.0,265.93,266.15,273.16003,3472.1,NON-SECRETED
44,32,62,43,8,38,48,37,16,67,100,64,11,41,27,39,47,5,24,52,112.0,91.0,255.0,347.0,863.0,651.0,281.5,112.0,742.6,807.1001,491.76,2601.4998,91.0,849.22986,808.02997,247.81996,2230.4302,158.88,-1850.8699,736.91,9444.499,-67.16,861.50006,-438.4,482.09998,289.0,810.29,778.2601,824.5099,10638.199,5.0,5.0,10.0,20.0,47.0,31.0,14.0,5.0,34.1,38.200005,26.369999,116.2,5.0,45.609993,40.809998,9.969999,112.44002,8.439999,-141.72998,32.24,480.50998,-3.89,43.4,-42.1,23.8,15.0,40.730003,35.84,40.85,546.89996,8.0,8.0,19.0,25.0,69.0,49.0,24.5,8.0,53.600006,57.100002,37.16,197.59999,8.0,64.42,61.83,17.75,166.74998,5.8100004,-171.04001,53.010002,699.1,-5.2200003,66.399994,-31.7,37.599995,23.0,60.749996,57.96,61.980003,811.69995,41.0,30.0,92.0,106.0,288.0,218.0,99.5,41.0,254.80002,275.8,163.96999,772.5,30.0,289.8,266.18997,83.509995,744.87006,50.359997,-576.5301,249.02,3136.6,-19.569998,277.2,-126.799995,162.80002,86.0,270.43,261.38998,276.14,3429.5999,NON-SECRETED
45,32,41,50,5,40,73,49,17,58,74,51,20,30,35,40,40,6,30,75,100.0,123.0,245.0,343.0,855.0,596.0,302.0,100.0,762.7,832.5,494.25003,2019.2,123.0,854.7101,812.0101,251.29001,2231.52,52.569977,-1266.0201,742.37994,9541.291,-58.98,828.2,-594.4,495.0,273.0,834.04,781.57996,826.81,10457.301,3.0,6.0,12.0,19.0,43.0,28.0,13.5,3.0,34.399998,36.899998,26.619999,92.4,6.0,46.29,40.809998,11.79,111.65002,6.05,-88.77999,36.559998,471.11996,-3.2499998,40.100002,-50.5,25.4,16.0,40.539997,36.95,40.140003,540.6,9.0,11.0,21.0,19.0,63.0,42.0,28.0,9.0,59.199997,63.800007,35.620003,65.299995,11.0,65.01,60.75,19.23,162.73001,-4.8899984,-32.049995,56.999996,698.82,-2.8899999,56.8,-26.100002,38.199993,19.0,61.57,58.059994,61.069996,730.89996,40.0,39.0,87.0,105.0,290.0,198.0,103.5,40.0,256.4,280.0,164.87999,677.5,39.0,271.53,271.46997,84.52,752.62006,-1.3999996,-409.19003,244.94,3180.02,-17.18,286.19998,-135.99998,157.0,81.0,278.85004,264.45,274.38,3390.6997,NON-SECRETED
55,38,35,64,4,33,63,52,11,67,72,42,15,25,28,49,48,3,28,68,91.0,127.0,249.0,333.0,848.0,568.0,259.5,91.0,741.0,802.89996,487.05002,1972.7002,127.0,843.4501,802.62,260.7,2226.7202,43.36,-1203.7,728.79004,9355.26,-49.37,794.7999,-527.89996,469.50003,263.0,820.18,781.84,810.47003,10235.7,4.0,10.0,11.0,15.0,50.0,32.0,12.5,4.0,36.7,38.3,25.029999,98.1,10.0,46.01,40.35,14.46,107.03999,3.7000005,-69.3,33.72,466.25,-2.2299995,39.500004,-25.300001,24.4,15.0,41.319996,41.389996,40.990005,523.80005,9.0,12.0,15.0,24.0,67.0,48.0,23.0,9.0,54.199997,60.3,39.899998,144.3,12.0,67.83,59.959995,17.04,172.64001,-1.7200003,-122.24,50.619995,700.85,-4.87,64.0,-52.9,36.600002,21.0,63.210007,56.169994,62.349995,765.00006,29.0,44.0,89.0,104.0,294.0,181.0,82.0,29.0,245.8,264.3,158.19998,632.39996,44.0,272.50998,268.62003,89.89,738.41003,8.189995,-423.06,237.90001,3098.8901,-11.950001,257.0,-109.9,149.69998,83.0,272.11002,267.19,267.16,3346.5999,NON-SECRETED
68,31,32,44,4,26,71,55,10,58,71,46,18,25,28,51,60,4,23,76,87.0,115.0,251.0,348.0,844.0,530.0,256.0,87.0,715.5,774.3,498.67,1894.0,115.0,840.04004,808.45996,251.96002,2257.5303,25.95998,-1529.86,729.37006,9380.871,-49.97999,801.89996,-620.60004,460.09998,257.0,816.18,772.17993,803.36,10263.2,3.0,9.0,10.0,18.0,46.0,25.0,14.5,3.0,33.499996,35.899998,27.27,59.000004,9.0,44.99,40.399998,11.7699995,112.390015,-6.1199994,-96.1,34.34,473.03998,-3.1900003,41.6,-58.4,24.399998,13.0,41.409996,38.58,39.83,513.69995,7.0,9.0,20.0,24.0,63.0,45.0,22.0,7.0,55.199997,59.1,38.089996,118.3,9.0,68.06999,58.559998,18.810001,166.68,10.01,-107.07,55.64,695.74005,-4.45,55.2,-55.300003,38.1,19.0,60.439995,58.309994,60.869995,758.10004,26.0,39.0,90.0,112.0,275.0,166.0,83.5,26.0,234.39998,252.70003,166.32,637.3,39.0,268.89,269.65997,85.36,766.97003,-10.469998,-465.38,242.23001,3111.49,-12.999999,268.2,-173.6,147.7,79.0,273.57004,259.86002,264.40997,3353.8,NON-SECRETED
49,43,31,39,6,11,90,54,9,57,81,63,21,24,37,38,35,4,23,79,115.0,129.0,198.0,352.0,825.0,577.0,290.0,115.0,733.3,809.6,499.11996,1846.0999,129.0,832.1701,791.7399,236.67996,2258.9902,20.150007,-1522.64,715.79004,9347.82,-63.759987,817.2001,-793.6001,472.09998,268.0,827.05994,744.39996,809.94,10198.199,4.0,8.0,12.0,16.0,42.0,28.0,14.5,4.0,34.700005,37.299995,25.82,71.200005,8.0,46.22,39.550003,13.55,111.780014,1.9000003,-116.130005,37.080006,469.90997,-2.56,40.6,-12.299998,22.000002,13.0,41.010002,39.319996,41.050003,503.8,12.0,10.0,14.0,24.0,62.0,43.0,26.5,12.0,56.6,62.1,38.28,116.2,10.0,64.689995,59.589996,17.02,173.09,-2.9200006,-131.71002,55.090004,692.89996,-4.4600005,60.6,-58.4,37.300003,20.0,62.869995,55.21,61.77,751.6,41.0,48.0,69.0,106.0,274.0,203.0,98.0,41.0,245.90002,272.19998,168.38,532.7,48.0,286.97998,255.83,79.74,754.83,3.0099974,-510.39996,233.68999,3097.5898,-21.619999,271.2,-218.99998,155.5,77.0,275.18,250.96999,270.84,3283.6,NON-SECRETED
44,15,89,49,8,29,35,20,17,82,90,70,9,33,19,45,34,3,33,48,102.0,84.0,258.0,328.0,853.0,644.0,245.5,102.0,720.2001,775.8,469.07996,2361.3997,84.0,855.31006,770.77,243.50998,2100.5999,246.14001,-1777.45,713.63,9036.78,-64.31,779.3,-473.80002,478.10004,289.0,763.32996,754.11,790.21,10264.101,5.0,4.0,10.0,21.0,42.0,37.0,10.0,5.0,33.700005,37.0,26.23,137.3,4.0,47.719997,39.310005,11.58,114.579994,14.630001,-151.52,35.94,481.82,-5.61,47.000004,-46.199997,23.6,15.0,39.18,36.529995,41.670006,561.89996,9.0,8.0,20.0,23.0,75.0,55.0,23.0,9.0,57.6,62.100002,35.870003,190.4,8.0,70.27,61.54,18.8,158.05,30.76,-162.41998,52.41,702.85,-3.4899998,54.899998,-12.000004,38.599995,27.0,61.119995,57.879997,63.729996,810.8,38.0,31.0,79.0,110.0,276.0,208.0,87.0,38.0,236.7,255.9,159.33,795.5999,31.0,284.01,255.73999,81.56,714.49994,57.239998,-613.52,236.45,2997.0698,-21.8,262.10004,-145.6,155.00002,90.0,258.39,251.75,266.69,3383.4001,NON-SECRETED
23,14,12,16,2,17,32,27,7,15,30,20,6,15,12,15,13,6,16,19,41.0,48.0,102.0,126.0,302.0,236.0,136.0,41.0,300.90002,328.60004,192.76999,816.6,48.0,337.77,312.21997,99.2,880.73,7.2499933,-449.25,300.14,3698.05,-22.759996,332.30005,-118.59999,195.20001,101.0,329.80002,302.12003,327.17,4049.4,3.0,3.0,16.0,18.0,36.0,30.0,15.5,3.0,35.000004,37.9,25.849998,131.1,3.0,45.75,38.87,13.620002,109.049995,6.9900002,-112.67,39.430004,468.39,-3.51,44.299995,10.1,20.9,11.0,39.100002,39.26,41.09,513.0,17.0,9.0,13.0,21.0,59.0,45.0,32.0,17.0,57.499996,64.0,39.179996,102.3,9.0,61.570004,58.899994,16.869999,177.46,-8.240001,-138.53001,55.21,691.37,-4.6699996,63.0,-35.0,33.899998,16.0,64.259995,53.679996,63.51,711.50006,6.0,23.0,38.0,38.0,110.0,69.0,45.0,6.0,100.3,108.5,60.93,168.09998,23.0,116.29,104.479996,33.56,275.7,-0.6400027,-116.46001,93.76,1234.62,-5.2100005,100.7,-10.099997,67.799995,35.0,110.26998,102.94,105.84,1365.9,NON-SECRETED
60,33,19,36,2,37,74,42,13,41,75,45,10,31,25,34,28,4,21,63,91.0,110.0,183.0,309.0,698.0,514.0,270.0,91.0,629.89996,698.60004,442.64,1893.3,110.0,738.33014,690.8799,200.85999,1967.4298,-9.979987,-1184.52,620.94006,8144.1,-59.329994,751.5,-609.3,420.10004,235.0,719.66003,649.34,708.74,8980.3,7.0,9.0,7.0,17.0,39.0,36.0,19.0,7.0,37.5,42.800003,26.249996,112.49999,9.0,43.739994,37.93,11.18,116.41,-2.9499998,-81.060005,34.32,471.43,-4.53,46.7,-33.5,24.6,13.0,42.67,37.79,42.01,502.39996,6.0,8.0,15.0,31.0,61.0,41.0,26.0,6.0,50.3,56.300003,40.6,176.40001,8.0,66.75,60.909996,15.680001,160.32,5.450001,-92.74,50.92,721.68005,-6.3900003,66.1,-64.7,37.299995,22.0,61.83,54.019997,61.43,830.4,30.0,39.0,61.0,101.0,233.0,170.0,85.5,30.0,215.49998,238.7,144.06,596.8,39.0,243.59001,228.59998,69.13,651.25,-0.5599997,-318.39,208.09999,2709.88,-18.6,241.0,-208.70001,141.49998,77.0,241.12001,219.15002,236.17,2971.4,NON-SECRETED
62,27,30,40,0,29,66,39,16,41,68,51,15,32,24,40,28,6,18,47,94.0,106.0,184.0,295.0,670.0,507.0,263.0,94.0,628.8,692.39996,429.66006,1806.2001,106.0,738.0,661.97003,206.02998,1911.98,17.460003,-1226.2701,623.92993,7926.35,-56.239998,712.2999,-533.9,411.30002,212.0,700.24994,649.86,697.54004,8625.0,5.0,7.0,10.0,18.0,39.0,39.0,17.5,5.0,36.9,41.300007,26.89,133.7,7.0,46.760002,37.510002,12.280001,112.869995,5.43,-120.56999,37.12,475.88995,-5.04,48.7,-23.399998,23.9,13.0,41.320004,38.669994,42.55,510.99997,7.0,9.0,12.0,32.0,55.0,46.0,19.0,7.0,50.299995,55.2,42.440002,183.40002,9.0,73.990005,56.579998,18.140001,171.39,5.3699994,-122.76001,53.82,699.13,-7.58,64.399994,-90.100006,36.200005,18.0,59.699993,56.34999,61.519997,792.3999,33.0,39.0,57.0,98.0,227.0,164.0,87.5,33.0,210.09999,231.09999,145.45999,516.80005,39.0,244.99998,220.32999,67.04,636.21,-1.4000003,-301.73,205.0,2657.4197,-19.48,233.6,-257.5,142.29999,69.0,235.31,216.24,231.24,2877.6,NON-SECRETED
66,27,38,40,0,17,68,31,14,49,66,47,17,34,20,39,24,7,16,53,88.0,108.0,165.0,312.0,682.0,506.0,250.5,88.0,608.2,671.1999,435.7,1882.3,108.0,742.3301,657.79,199.25,1886.52,48.659985,-1351.7101,600.3901,7897.0205,-61.840004,711.5999,-658.10004,409.70004,225.0,691.88995,639.69006,687.41003,8762.5,4.0,7.0,10.0,19.0,42.0,37.0,17.0,4.0,35.7,39.6,26.630003,144.80002,7.0,43.82,38.19,10.46,112.11,8.28,-75.43,33.730003,478.88995,-4.6699996,45.6,-58.800003,27.7,14.0,42.06,37.94,41.500004,534.19995,6.0,9.0,12.0,33.0,64.0,40.0,19.0,6.0,48.099995,52.7,40.71,185.90001,9.0,63.620003,60.399994,16.88,168.4,3.7000003,-139.84,49.780006,718.54004,-6.18,66.899994,-92.8,34.6,21.0,60.3,56.7,58.950005,818.50006,28.0,38.0,59.0,100.0,222.0,162.0,85.0,28.0,204.0,225.7,147.17001,511.0,38.0,248.81,219.05998,65.29,639.33,-1.7500045,-382.41998,203.49998,2631.2603,-20.099997,233.40001,-244.0,138.99998,71.0,232.40997,211.76003,228.4,2867.5,NON-SECRETED
68,37,21,62,0,36,43,33,15,40,60,50,20,37,23,24,41,6,18,60,102.0,105.0,173.0,314.0,711.0,505.0,265.0,102.0,634.7,695.19995,440.37003,2079.6,105.0,732.83,689.51,217.23001,1923.7502,-10.879997,-1195.2999,622.36993,8104.19,-60.23,748.99994,-506.4,402.7,221.0,713.1699,671.42004,712.57,8992.199,7.0,6.0,6.0,21.0,41.0,35.0,17.0,7.0,34.4,38.3,27.940002,148.0,6.0,43.889996,39.46,11.2,113.73001,1.6199996,-99.67999,34.900005,478.05994,-5.5099998,49.400005,-58.199997,23.9,14.0,41.550003,36.8,42.430004,537.8,9.0,8.0,13.0,30.0,65.0,53.0,25.0,9.0,53.100002,58.7,41.010002,207.79999,8.0,67.189995,59.279995,18.22,161.12,8.2699995,-140.01999,52.060005,721.82996,-7.859999,72.19999,-57.4,34.199997,20.0,60.12,57.579998,62.489994,801.1,32.0,40.0,64.0,96.0,239.0,174.0,91.5,32.0,218.30002,238.79999,144.3,591.9,40.0,247.38002,228.20999,73.17,631.01,4.119997,-261.81998,210.33002,2718.6802,-19.1,240.9,-169.20001,143.0,74.0,240.36002,226.79,239.33003,2973.0002,NON-SECRETED
49,34,30,42,1,26,74,34,12,50,74,47,16,31,26,26,40,8,19,49,93.0,116.0,176.0,303.0,718.0,537.0,271.0,93.0,636.2999,699.60004,436.22,2001.5,116.0,740.03,676.94995,206.11002,1924.0399,31.73997,-1306.4099,611.05,8065.2007,-59.469994,734.80005,-590.1,423.99997,231.0,715.85,660.2701,708.74994,8913.0,5.0,8.0,10.0,17.0,44.0,35.0,17.5,5.0,36.800003,40.0,26.149998,109.79999,8.0,45.98,39.24,12.329999,110.16,1.4799995,-98.62001,35.670002,473.15997,-4.0600004,45.8,-33.199997,25.100002,14.0,40.98,39.269997,41.47,517.3,7.0,11.0,14.0,28.0,66.0,54.0,20.0,7.0,52.0,56.8,39.869995,227.8,11.0,66.229996,58.12,18.839998,165.54,11.35,-132.97,49.86,704.15,-7.2400002,67.7,-52.799995,36.4,22.0,60.979996,60.359997,61.890003,814.00006,27.0,44.0,61.0,98.0,240.0,190.0,93.0,27.0,213.7,235.80002,147.90001,653.49994,44.0,252.66002,223.92001,67.29,642.18,7.0499926,-342.77,202.94,2702.2197,-21.709997,249.00002,-232.10004,150.09999,78.0,241.38998,221.59,238.43,2974.4001,NON-SECRETED
77,31,29,45,0,26,59,36,12,29,76,37,17,35,20,38,38,3,14,57,80.0,104.0,181.0,314.0,670.0,489.0,235.5,80.0,599.6999,658.8,441.06,1935.6,104.0,727.95,667.69,205.76999,1926.9598,-2.0000162,-1165.58,610.97,7951.27,-61.069992,734.30005,-653.0999,400.49997,214.0,693.2699,651.34,686.6199,8781.6,4.0,6.0,12.0,18.0,40.0,35.0,14.0,4.0,34.899998,38.2,26.36,132.6,6.0,42.38,39.199997,11.33,118.590004,4.0100007,-84.640015,36.570004,473.33,-3.9600005,46.5,-52.100006,25.5,14.0,41.019997,37.96,40.600002,518.4,5.0,6.0,19.0,30.0,59.0,45.0,18.0,5.0,51.699993,56.6,39.440002,200.3,6.0,67.29,58.309998,18.339998,168.77998,7.54,-144.76001,54.67,701.4501,-6.18,65.399994,-51.5,34.3,18.0,57.94,58.959995,59.54,781.1,26.0,39.0,55.0,107.0,223.0,165.0,81.5,26.0,200.3,224.09999,151.68997,596.60004,39.0,248.58,222.54999,65.47,644.38,-9.069998,-353.56,200.62,2672.5103,-23.100002,248.6,-252.9,136.3,74.0,235.29999,212.94003,231.20001,2951.2998,NON-SECRETED
30,22,23,20,6,35,34,20,11,21,48,31,3,37,18,22,15,8,14,31,64.0,54.0,135.0,196.0,448.0,355.0,199.0,64.0,418.79996,460.30002,272.4,1495.8999,54.0,466.44998,449.73,129.48001,1233.6099,33.98999,-863.6401,408.63,5282.03,-41.56,511.49994,-188.40001,279.39996,159.0,457.22998,424.89996,459.07,6005.2,2.0,3.0,19.0,16.0,37.0,29.0,18.5,2.0,35.8,37.600002,23.350002,128.09999,3.0,40.310005,42.54,13.17,105.29001,8.24,-28.200005,40.450005,475.17,-2.33,44.2,8.300001,25.0,17.0,39.64,37.94,39.940002,554.69995,13.0,10.0,14.0,23.0,62.0,44.0,27.5,13.0,58.0,63.6,36.879997,165.80002,10.0,64.060005,58.969997,18.769997,167.32999,-6.4500003,-116.56001,53.149998,688.31,-3.9699998,63.999992,-13.3,34.4,17.0,62.41,58.149998,62.4,744.10004,23.0,16.0,42.0,68.0,139.0,126.0,74.0,23.0,139.5,155.3,90.76001,602.39996,16.0,148.93997,147.71999,40.989998,411.62994,11.779999,-266.21,136.85,1754.0298,-16.32,179.2,-63.100002,95.29999,54.0,153.59999,140.06001,154.80998,2013.2,NON-SECRETED
24,23,23,37,5,16,40,28,9,31,30,33,13,33,19,31,24,10,15,19,65.0,77.0,142.0,179.0,466.0,343.0,197.0,65.0,449.99997,485.00003,269.29,1156.2001,77.0,489.18002,449.47003,153.53,1249.8,33.289997,-768.63995,429.61005,5384.76,-30.45,461.1,-107.6,282.80002,138.0,477.61002,460.93997,475.52002,5878.9004,4.0,5.0,14.0,17.0,37.0,25.0,12.5,4.0,36.7,38.9,23.039997,111.9,5.0,39.839996,40.179996,15.369999,107.70999,5.1299996,-61.350002,40.75,466.93997,-1.9400002,39.3,4.300003,20.900002,13.0,41.01,40.239998,41.220005,517.69995,9.0,12.0,20.0,19.0,67.0,43.0,27.0,9.0,59.700005,63.699997,33.629997,99.5,12.0,58.85,59.909996,20.06,161.57999,-5.6500006,-43.84,52.439995,701.43,-2.6400003,58.4,-15.4,36.4,16.0,61.939995,61.05,59.9,733.5,23.0,25.0,52.0,55.0,158.0,118.0,76.5,23.0,152.4,163.79999,88.71,418.4,25.0,159.01003,149.73997,49.81,412.56003,14.759996,-287.52002,142.24,1803.66,-8.969998,158.9,11.599991,96.9,45.0,160.78,155.73997,158.75003,1957.0001,NON-SECRETED
21,20,35,29,8,17,34,19,15,37,46,43,9,30,14,23,23,6,22,22,78.0,63.0,147.0,185.0,501.0,389.0,199.0,78.0,452.59998,488.90005,281.76,1341.4,63.0,508.61,468.02,147.07999,1274.99,91.24,-937.86005,433.76,5535.71,-39.599995,493.69998,-165.70001,297.30002,163.0,481.13,457.94998,490.74994,6228.8003,5.0,4.0,14.0,17.0,38.0,31.0,16.5,5.0,37.000004,39.700005,24.39,126.9,4.0,42.440002,39.870003,12.89,107.17999,9.63,-64.770004,39.280003,467.81998,-3.4400003,42.5,-11.799999,24.9,15.0,40.139996,38.51,40.980003,538.2,10.0,10.0,22.0,18.0,65.0,47.0,26.0,10.0,58.899998,62.5,33.85,121.7,10.0,65.99,59.200005,20.3,160.77997,2.6099994,-84.020004,54.069996,693.99005,-3.2899995,58.499996,11.099998,36.799995,16.0,61.239994,59.95,62.66,751.60004,25.0,21.0,50.0,61.0,167.0,133.0,72.5,25.0,150.0,162.79999,92.49,486.60004,21.0,162.41,156.31998,46.68,417.08,38.559998,-254.09003,141.23999,1852.9601,-13.309999,165.8,-54.700005,103.00001,58.0,161.8,151.28,163.26001,2105.2998,NON-SECRETED
21,22,29,22,7,15,36,30,0,39,49,29,12,17,15,22,27,0,18,26,51.0,58.0,148.0,179.0,462.0,337.0,149.0,51.0,401.7,434.89996,262.86,1147.7,58.0,455.81995,437.88998,138.83,1218.91,75.34999,-860.4801,398.03,5127.5303,-30.819998,439.69995,-216.9,256.7,149.0,443.80994,420.37003,443.33,5675.1997,9.0,8.0,11.0,12.0,40.0,32.0,21.0,9.0,42.199997,46.400005,23.23,15.000002,8.0,43.18,37.879997,11.890001,112.310005,-4.739999,-51.22,36.800003,466.17996,-3.5800002,37.9,-24.600002,25.899996,9.0,42.210003,37.210003,41.68,475.0,7.0,8.0,21.0,24.0,66.0,47.0,18.0,7.0,57.899998,62.100002,35.43,116.6,8.0,64.47,59.44,18.729998,167.45,15.699998,-107.11,56.44,703.16,-4.07,54.7,-64.5,38.8,21.0,59.920006,58.199997,59.76,768.00006,13.0,20.0,51.0,62.0,162.0,118.0,42.0,13.0,130.0,140.69998,89.69001,448.00003,20.0,155.79001,147.06,46.08,409.19998,36.0,-338.79,129.24,1720.61,-10.780001,150.8,-78.3,86.19999,54.0,147.36,142.73,147.63,1940.7999,NON-SECRETED
34,26,16,27,6,21,35,36,10,21,41,23,12,15,15,15,24,3,18,30,59.0,62.0,136.0,171.0,418.0,309.0,164.5,59.0,402.1,438.9,261.3,1023.00006,62.0,446.79,424.62,136.19,1195.41,-2.489997,-537.1,398.45996,5007.2803,-31.28,446.89996,-200.69998,251.40002,128.0,442.25003,407.75003,438.34003,5448.7,5.0,6.0,14.0,15.0,42.0,32.0,20.0,5.0,41.200005,44.100002,22.75,126.09999,6.0,43.57,40.649998,13.42,105.52001,0.31000096,-43.729996,36.32,466.11,-2.08,42.9,8.4,24.899998,13.0,41.83,38.17,41.520004,526.30005,9.0,10.0,19.0,22.0,61.0,42.0,22.5,9.0,57.099995,63.500004,39.03,79.600006,10.0,67.520004,58.120003,18.63,169.45999,-8.650001,-122.57,57.14,698.59,-4.56,63.1,-30.7,33.6,15.0,61.359997,57.94,61.41,705.19995,22.0,21.0,41.0,58.0,145.0,112.0,50.0,22.0,129.4,140.3,87.34998,375.49997,21.0,149.76,141.44,44.199997,392.11996,12.440002,-189.78001,128.21,1674.71,-13.85,155.59999,-96.90001,86.7,48.0,144.83,135.20001,145.93999,1899.6,NON-SECRETED
